RegionName,RegionType,StateName,State,City,Metro,CountyName,2024-11-30
31520,zip,GA,GA,Brunswick,"Brunswick, GA",Glynn County,169493.24968591277
37912,zip,TN,TN,Knoxville,"Knoxville, TN",Knox County,250205.67519058505
45242,zip,OH,OH,Montgomery,"Cincinnati, OH-KY-IN",Hamilton County,252752.7311092538
19122,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,367678.5132450844
33323,zip,FL,FL,Plantation,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,366445.5580986189
33542,zip,FL,FL,Zephyrhills,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,136481.08778691373
54904,zip,WI,WI,Oshkosh,"Oshkosh-Neenah, WI",Winnebago County,269201.19871092116
45805,zip,OH,OH,Lima,"Lima, OH",Allen County,153185.88195510846
10708,zip,NY,NY,Yonkers,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,324214.0451170147
81501,zip,CO,CO,Grand Junction,"Grand Junction, CO",Mesa County,222510.01002908865
45102,zip,OH,OH,Amelia,"Cincinnati, OH-KY-IN",Clermont County,213662.92761230943
